SPY120616P00115000_20120125	VXX140118P00010000_20120327	VXX120721P00017000_20120607	VXX120818P00011000_20120717	VXX121020P00009000_20120906	VXX130316P00027000_20121231	VXX130316P00030000_20121231	VXX150117P00010000_20130419	VXX131116C00015000_20130916	SVXY140322C00055000_20140203	TLT150117P00100000_20140227	TLT150117P00105000_20140227	SPY160115C00190000_20141015	GLD160115P00100000_20150120	GLD160115P00120000_20150120	IEF160318P00102000_20150811	IEF160318P00106000_20150811	VXX151120P00017000_20150825	VXX151120P00023000_20150825
2012-06-20	NA	2.20617980790442	2.1390076820681	0.139624306157059	0.130468497545383	3.75918119932337	4.83662041890144	0.242874095155553	49.1071594632172	3.28004354266761	4.56012964804073	5.73087615304969	2.63238647135198	4.31914868276	8.12985400141554	6.83499057042751	9.68244857771872	0.387405449753616	2.18426195445395
2012-06-21	NA	1.9316769095918	1.16456902879057	0.0593555872423371	0.0692723734358067	3.20287272410625	4.15735012311392	0.191378627264426	56.1026279403535	2.41019522527272	4.41688936329834	5.55440005196408	2.24619481283748	4.7567030255465	8.91314087337183	6.73168789762037	9.56137880535524	0.320389068399134	1.94081384345579
2012-06-22	NA	2.20851808675299	1.94527250213232	0.139664173158204	0.127563533123933	3.73753687400148	4.812431292739	0.242719682495095	48.9456569298766	3.06139218035785	4.76181121902763	5.9819042222039	2.36757676062233	4.6794588258435	8.77804908011412	6.93079250432765	9.79517400082226	0.387014130939072	2.18256192142197
2012-06-25	NA	2.02836637558637	1.42477632275276	0.0583846501054097	0.0771052500448175	3.29351071485223	4.27275899317749	0.20316925460279	53.8792736474125	2.53217963973193	4.36462774793884	5.49298721823916	2.10604687679076	4.53710274988186	8.53098118860241	6.66329765373027	9.48187115775623	0.335625315509544	1.99710779980195
2012-06-26	NA	2.08752876891979	1.630724233755	0.0631653952055807	0.0892825888252172	3.4165542101938	4.4247183602573	0.215579251638238	52.0187087898702	2.72931581741373	4.45881089471925	5.61055825338717	2.17974459979366	4.66213630082161	8.7563209679557	6.7616830165264	9.59783667600895	0.351734084645259	2.05603279308404
2012-06-27	NA	2.02785006927539	1.57464132458719	0.0448818737768141	0.0830485089569987	3.3568211440077	4.35254006074608	0.210894694811938	52.5705564393066	2.66330685563243	4.41169028678306	5.55301390346972	2.31933188346422	4.63303266987805	8.70672144236981	6.69307582680167	9.517408852765	0.345557432676268	2.03335096255658
2012-06-28	NA	2.06664577127448	1.80076330658888	0.0456797060685575	0.0993020803703421	3.5102893055315	4.54160443734668	0.226442362363272	50.3951802518524	2.86401859364123	4.34300081698041	5.46868311285474	2.27080336895991	4.83718595900111	9.07233549704741	6.54051613092941	9.3378009933032	0.365599377323314	2.1057369045377
2012-06-29	NA	2.21027095215763	2.40213875545291	0.0793806941243963	0.143146555732361	3.85145833526639	4.95877543016462	0.261336158936142	46.2522951191685	3.33773427292066	4.67553175957376	5.88141338493104	2.69170016020679	4.35979134969087	8.2224149984607	6.7477721389881	9.58218578423681	0.40987797087968	2.26060837583913
2012-07-02	NA	2.40385927019432	3.35187585793711	0.184645273948516	0.196246851534506	4.18016261225188	5.36085839230144	0.299213456252865	42.3539725457729	3.82805616498295	4.44391797318581	5.59721829648765	2.73886765320942	4.35704064465413	8.22410675432141	6.59180040632199	9.39933473337624	0.456672489640495	2.41710638192225
2012-07-03	NA	2.46431712492649	3.52634347528486	0.216812756047202	0.217769229762572	4.29598291664625	5.50200695801547	0.312994060108425	41.0970524867623	4.00050884142233	4.63790599725806	5.83837326605458	2.86224553463774	4.10244884850364	7.76784335917247	6.70049805950076	9.52756899010874	0.473443011238184	2.47162683962615
2012-07-04	NA	2.45542471175669	3.48385877341525	0.218061605742574	0.214308442705129	4.27723970664127	5.48059699937702	0.31210773416217	41.0948001160419	3.99309298325332	4.63115462355277	5.83089512981684	2.85941289737385	4.09779988086877	7.76157892063766	6.69619066947444	9.52274481464198	0.472233850424229	2.46752597638503
2012-07-05	NA	2.32644152832434	3.0470910738748	0.155195460316743	0.174097154219266	4.05125661169249	5.20836213917405	0.288777943239405	43.054352393332	3.65357288683226	4.49081646287223	5.65793211594054	2.76974090445251	4.27862453219894	8.08974577657536	6.56852848282897	9.37254865204472	0.443431641760334	2.37279022597505
2012-07-06	NA	2.33620075314453	3.12692274679761	0.163738706653649	0.180513342516659	4.08928665466652	5.25566413025725	0.293992674968695	42.5024747419976	3.70562896971829	4.24888076211606	5.3585455024754	2.59102447578194	4.48896153114639	8.46961656157637	6.40517478987865	9.1796186811583	0.449752407319506	2.39356295710189
2012-07-09	NA	2.47902898164237	3.11960247864037	0.177933490949671	0.179300378586923	4.08224814529812	5.25078986674323	0.296657926328635	42.0255144517604	3.77135603503135	4.01278407009684	5.06731631412089	2.56218589593012	4.43540659388807	8.38031092282291	6.26325747733074	9.0117240856187	0.452640833262866	2.40247752567557
2012-07-10	NA	2.40795162725333	2.76373570084737	0.131370425177376	0.150724062259362	3.90668810244185	5.03883721967021	0.279064522958682	43.5551754639251	3.52431721872183	3.95810639776036	5.00000219363647	2.40801446610097	4.64489234344334	8.75767552298345	6.2386186616297	8.98266296095708	0.430796104615015	2.32961772946901
2012-07-11	NA	2.50482727365488	3.10769783673811	0.156086411295268	0.178474583057866	4.07782998921782	5.24790642659037	0.298521299486554	41.7072271224514	3.76697652836202	3.92232933546433	4.9562085654687	2.40793316926958	4.54348727772675	8.57859397435669	6.27519968159499	9.0264159783631	0.454691610333092	2.40887921613681
2012-07-12	NA	2.46714628683594	2.99926010201513	0.127055708783697	0.169627544628153	4.02587980255925	5.18611808099321	0.294079442746276	42.0189993287554	3.67576183747158	3.75232796283301	4.74485592209502	2.32470652115035	4.58425629624643	8.6538706007626	6.16927114444019	8.90056947789877	0.449114048751231	2.39031016158955
2012-07-13	NA	2.61528831856715	3.69463178025378	0.196391124319935	0.229342723138766	4.3498254116203	5.57955808441008	0.331076863179479	38.9210730029898	4.18614040975434	3.8072150530009	4.81418225579802	2.60765907028986	4.40577951117032	8.33612530969084	6.2033471325877	8.94147435151524	0.494104208989591	2.5361345440938
2012-07-16	NA	2.57579166113441	3.8269368917416	0.171481456568024	0.233765785770875	4.37054667240084	5.60849017904295	0.337202668730677	38.2492927195045	4.27088207682483	3.68279559359031	4.66108660719399	2.55727735454569	4.38358588483193	8.30297936774781	6.09378311452345	8.81154864139125	0.501092382393782	2.55778667660719
2012-07-17	NA	2.68690069519838	4.30357744571319	0.241784943504693	0.280439990672531	4.58301707258651	5.86590575192796	0.363104448095571	36.3731213336252	4.62058687721239	3.85858500792586	4.88149940836142	2.67805971147012	4.46158894435906	8.44544719492795	6.20446347735302	8.94385350129903	0.531993654223434	2.65440725055502
2012-07-18	NA	2.65598118246298	4.1618555281945	0.224290049144537	0.259340942657573	4.48933072405257	5.75443810156619	0.353470152403427	36.9555826747607	4.49981724318234	3.83962458028236	4.85862772346314	2.81463563821339	4.50397303577725	8.52381745945118	6.15560891809331	8.88588413614642	0.520349355422216	2.61801492746639
2012-07-19	NA	2.7543714231733	4.46325832615869	0.288186932243247	0.289345971680887	4.61935712157644	5.91234227258485	0.370048046607675	35.7835887002215	4.72789848129831	3.89342068887756	4.9265944387621	2.86264166582532	4.46192858922293	8.45061701485428	6.21630824957212	8.95845542145905	0.539960043544586	2.67861933779229
2012-07-20	NA	2.61626617527337	3.80819787643355	0.181588402371439	0.216164763697338	4.28361212041427	5.50874068467007	0.332424001635976	38.3177526557523	4.16342304980322	3.60889166654113	4.57173109882799	2.68468428249768	4.4246764902001	8.38594157039322	6.03869266111568	8.74675648688195	0.494810580774304	2.5371360826714
2012-07-23	NA	2.48211998208564	NA	0.0902545058063798	0.139973083870817	3.85031130780961	4.98647475624062	0.288257161826759	41.6807558857862	3.49504574983167	3.46807620686356	4.3976090704616	2.49345041951333	4.48217979540303	8.49617191423021	5.95554983916397	8.64798092659144	0.440701475594075	2.36057767872542
2012-07-24	NA	2.36914068866861	NA	0.0454076290968286	0.104559849794873	3.59532625135164	4.67605403001121	0.262493234540355	44.0370963546057	3.1803926842996	3.29647752254717	4.18300019902026	2.34336944550795	4.42383165681684	8.3935752083233	5.87235527288142	8.54849798629621	0.408724402651463	2.25252375622751
2012-07-25	NA	2.42720549875295	NA	0.0422879417663951	0.112121607007575	3.65681383486809	4.75263795265357	0.270079737311731	43.2088383994362	3.24945238174674	3.23720840691172	4.10925435659457	2.34449290673016	4.18583011573476	7.96636292351789	5.84471863867652	8.51553118478155	0.418053382762635	2.28417208438823
2012-07-26	NA	2.65607803135317	NA	0.0914252655498168	0.180258921917215	5.24858262315369	6.59774611401488	0.31917757108632	38.8902243356651	3.87058785078893	3.42436024198318	4.34503905916372	2.62677997591177	4.06600234213122	7.75140490515179	5.97238579314727	8.66896666595128	0.478051073571182	2.48240783977906
2012-07-27	NA	2.73878513571706	NA	0.111856023340994	0.20785626877408	6.48698570490889	7.99215736526193	0.337101259163513	37.4800209108944	4.08595701172478	3.84545675449348	4.8731691440453	2.97572908486581	3.98284385059985	7.60249312091783	6.28655310270054	9.04407340194477	0.499507853398082	2.55081312691616
2012-07-30	NA	2.6532644160402	NA	0.0973871009641127	0.172584297934058	7.79203797515952	9.42756173559084	0.320073537429212	38.5287601844689	3.86721427043725	3.65544425323152	4.63783240278023	2.9668867234428	3.97995354455695	7.60369821952749	6.13078224889706	8.85933956382457	0.478613930322756	2.48349152130923
2012-07-31	NA	2.57331181416896	NA	0.0623409602893657	0.141039242564972	6.27433534729516	7.73850134824573	0.300495505255113	40.0151554772799	3.59508778803173	3.60416336902103	4.57436799141403	2.82473751385258	4.07093387272478	7.77126610367969	6.04997229061394	8.76306851476146	0.454741398994864	2.40563518154977
2012-08-01	NA	2.64408175749417	NA	0.0768954215637977	0.158913387878181	3.82300455099893	4.97641140141995	0.314220269749819	38.8371471162375	3.77390471813349	3.76043228702221	4.77087792037499	2.80440495426332	4.2082909436321	8.0225840013751	6.27523212070893	9.03193577791089	0.471296231916994	2.459517662958
2012-08-02	NA	2.73839901400051	NA	0.0878836611575281	0.180191372727973	2.31810032017232	3.22073140115058	0.329330343999494	37.6217458903456	3.96773626236436	3.62567468941074	4.60290341854152	2.67020276410555	4.31277387584173	8.21382996315685	6.16528707149135	8.90133224371587	0.48939266942133	2.51758025566835
2012-08-03	NA	2.95471550443365	NA	0.191876609557538	0.267230016620697	1.90349552901202	2.75187349132727	0.379201074665294	34.2262809425806	4.6328682850393	3.99920591173876	5.07103503095836	3.0526451689686	4.15599652925927	7.9322929717858	6.39715357005606	9.17720902959997	0.54857001478595	2.70227174226674
2012-08-06	NA	3.08079127271655	NA	0.191853615235951	0.292040695889035	1.78430038498905	2.61885426653689	0.395879714849714	33.0525717233892	4.85240481620519	3.97072272311624	5.03797333363374	3.08369232777682	4.0639502634499	7.77178561053417	6.35592342971236	9.1291114832454	0.567689437041228	2.75976751835217
2012-08-07	NA	2.9810227450815	NA	0.103030302784651	0.240405425323001	1.63168432970905	2.41291849453305	0.371392100946036	34.4488372080185	4.52340323401611	4.28618615412971	5.4324397467694	3.1857228846891	4.06268231910086	7.77170996601948	6.59630334839991	9.41381086035155	0.538796850819016	2.67162147127523
2012-08-08	NA	3.08911485554731	NA	0.171913427044876	0.312232906172387	1.82026349727856	2.6706092670664	0.404195306820908	32.4646652626981	4.9491826574675	4.41756257909204	5.5969048500382	3.20818893947184	4.03807772130022	7.72915670464802	6.65837734097276	9.48727878839406	0.577126558731231	2.78785665523578
2012-08-09	NA	3.08275255744122	NA	0.158803381935903	0.332323892979396	1.84710182460497	2.70772847918217	0.408801730516761	32.1516085179133	4.98550333427482	4.43026156581283	5.61360753946408	3.223017754308	3.9820838089539	7.62936368663439	6.69053310678232	9.52544598582008	0.58234523900745	2.80330903150211
2012-08-10	NA	3.12100453669045	NA	0.188969552118171	0.369557004152331	1.92789826056376	2.8180051741994	0.422994579212802	31.3357027956595	5.18123174431304	4.29354491949448	5.44425957772932	3.25599130768233	3.95788241429236	7.58740349796449	6.55189428727663	9.36225931630433	0.59865182811533	2.85153280628309
2012-08-13	NA	3.23064457481275	NA	0.2272159130782	0.385207914721298	1.6749261886021	2.52203328623198	0.441942357599978	30.2062812685134	5.47875517170742	4.31635135547843	5.47534470240034	3.23557661167514	4.06549664141795	7.79013383303129	6.56923566138848	9.38350976229771	0.620012958804725	2.91362566832986
2012-08-14	NA	3.06479387195887	NA	0.0461093139542488	0.277184086085463	1.42507258055373	2.17442197284434	0.395084145367874	32.6031052275019	4.8460267326719	4.67008989155801	5.91633381816051	3.23493096564427	4.151532196092	7.94888623023641	6.79658299657894	9.6514033569483	0.565556884653277	2.75195125051064
2012-08-15	NA	3.07615455190581	NA	0.0235522312040599	0.27017020770532	1.43103118576989	2.18199712796323	0.394039390996062	32.6003009335376	4.83919908979096	5.05845224186479	6.39872894528196	3.25641999194723	4.09450036946595	7.84741046871618	7.03326714313759	9.92876476802926	0.564185894225491	2.74763452359104
2012-08-16	NA	3.15688997313941	NA	0.0200200722865497	0.309848294202885	1.60451095338157	2.41287524736961	0.409913135237956	31.6667563944887	5.05477380075225	5.30164482771792	6.70030370106943	3.41781891130828	3.99443096627558	7.66727285128264	7.14860147147243	10.0635675478305	0.582516793179321	2.80253247570638
2012-08-17	NA	3.25065758332085	NA	0.0300034533529893	0.360603676078962	1.76455046425975	2.62925647153474	0.432029782954635	30.464530427553	5.35680742335659	5.15152975111816	6.51583092290063	3.44538357640009	3.97344313743664	7.63116483586329	7.0851080838085	9.98982785724523	0.607930452483469	2.87757009590939
2012-08-20	NA	3.22911029238329	NA	NA	0.356189685831512	1.8842938560884	2.77692502919086	0.428702950829756	30.4556792554012	5.33818480847245	5.07118817918905	6.41940888000982	3.43665694873502	3.90565629578163	7.51384198879887	7.04666228966667	9.94580202722537	0.603590580013924	2.86425106987949
2012-08-21	NA	3.15632740979399	NA	NA	0.294653570235938	1.75969095544582	2.60663878509884	0.40520116898699	31.6141305170856	5.00441488376321	4.93656623279376	6.25363851813081	3.36515527894365	3.74630801805646	7.22378569741113	6.99872422536243	9.88998438080445	0.576217464329273	2.78270390433997
2012-08-22	NA	3.13053054372925	NA	NA	0.269619017641456	1.73814634752423	2.5747349013199	0.397047258445264	31.9989137438333	4.91121013044713	4.48240962115123	5.69037584187222	3.37090228859351	3.58201339541266	6.92338528048458	6.63026329490192	9.45796753765813	0.566596769048243	2.75362161341547
2012-08-23	NA	3.07198138758081	NA	NA	0.233803547451545	1.64732777079095	2.45130273091296	0.381627326646564	32.81131239301	4.66893330103991	4.36698545516948	5.54747851928099	3.1848743831821	3.4565314256676	6.69352408532408	6.54599678598036	9.35888318482423	0.548473246466407	2.69846118509748
2012-08-24	NA	3.18544471745618	NA	NA	0.298937019006919	1.83953594430528	2.71452406720421	0.414458967404278	30.9468003850714	5.09969823954135	4.38589700011804	5.57197065407134	3.31384253793071	3.44565620033583	6.67542667406321	6.56495429223879	9.38158031234484	0.586491158459931	2.81290637260726
2012-08-27	NA	3.13976070221011	NA	NA	0.253642864490257	1.74130257383318	2.58711775990023	0.403116098322634	31.3644091214354	5.00606825993373	4.21558562682017	5.36215388547751	3.30904481538874	3.48662970386835	6.7574296252631	6.43240487641445	9.22566259526394	0.572866559376808	2.77159832541479
2012-08-28	NA	3.08735146759065	NA	NA	0.222165294148614	1.64522668656746	2.45714591664842	0.387959945938778	32.1372635649485	4.78204404273139	4.14935349511286	5.28028155510514	3.28312112098529	3.45783306938974	6.70614817426224	6.4129684455733	9.20295991417978	0.555115277591553	2.71781897534982
2012-08-29	NA	3.08345623516913	NA	NA	0.209244040999887	1.61895961506088	2.42333302740255	0.385583533638034	32.211888264506	4.71865171852829	4.25498552488413	5.41317544588795	3.29600044094172	3.54914304953946	6.87726991812756	6.44195747157161	9.2376652145179	0.552221116910162	2.70889210029473
2012-08-30	NA	3.02144523089633	NA	NA	0.17052484041219	1.49582161159215	2.2560263500103	0.367285051411296	33.2197152068895	4.4857889981401	4.11818858130137	5.24309562789222	3.13394890879788	3.55166392336866	6.88402598608389	6.35498543027654	9.13491100391954	0.530699258614716	2.64270123105739
2012-08-31	NA	3.12749072787686	NA	NA	0.207682033179517	1.63999990743626	2.45738534502585	0.393916835907913	31.6241140137284	4.79618350822125	3.77176315738584	4.80984699609147	3.23411436148515	3.22503163473958	6.27934889892412	6.0615221354252	8.78569261054526	0.561613083725559	2.73705275212144
2012-09-03	NA	3.13881248342307	NA	NA	0.192634540721958	1.63973660947215	2.45707579211591	0.390701876881178	31.6158826527144	4.76915846037681	3.75250607878641	4.78819745354467	3.22464005869929	3.21220333699979	6.26129868588069	6.04856576365541	8.77098846338921	0.557405284042284	2.72373801716226
2012-09-04	NA	3.16006707364832	NA	NA	0.203839083512528	1.68518837441557	2.51803618992035	0.395363450792388	31.3024583307956	4.87505147727486	3.82142350143545	4.87559405383981	3.1998904664634	3.18775965554735	6.2176183741236	6.21217980524986	8.96661358994988	0.562687462325876	2.73961743868973
2012-09-05	NA	3.23313693530388	NA	NA	0.243569962424946	1.80597925632463	2.68535483317726	0.417236219087949	30.0990078812977	5.15341488631433	3.92828395425	5.01053772823042	3.17805254735796	3.19762971393661	6.23802634605285	6.22485040145965	8.98197554711001	0.587779361614369	2.81463106030309
2012-09-06	NA	3.55627377374028	NA	NA	0.481335173478106	2.37226997039321	3.45347836195454	0.516578433743488	25.7126769161902	6.46582045689816	4.34371281280866	5.53131836727618	3.63671002417705	3.14618612530973	6.1437756538343	6.53388227236989	9.34869029573713	0.700312823661828	3.1375160000134
2012-09-07	NA	3.72848752069773	NA	NA	0.65125284135167	2.696194065868	3.88960005912783	0.57715190246613	23.5412051063737	7.29156958790551	4.45907655966033	5.67623828121427	3.72927444487179	2.86662322286173	5.62040795912132	6.46857388097019	9.27172292339828	0.767536230164407	3.32068762874575
2012-09-10	NA	3.50373053297096	NA	NA	0.489728643094355	2.23551328547441	3.294381330896	0.516569927293207	25.5085435206897	6.36988899825901	4.37457494406322	5.57358359431307	3.57986089464695	2.9406382242609	5.76546967566829	6.43407153742193	9.23167910775049	0.699456892715138	3.13427789839983
2012-09-11	NA	3.53186136348329	NA	NA	0.51395509332859	2.2767926396688	3.35008810536007	0.522522428028828	25.2378642013364	6.42393002946474	4.5356739946287	5.77557023423948	3.64305666883797	2.89121336012379	5.6741710520043	6.5175394511497	9.3307443305658	0.705924986318057	3.15205383549602
2012-09-12	NA	3.65042566249915	NA	NA	0.609925638618684	2.26959050376057	3.36829026580861	0.551329561593171	24.1679446508222	6.7953418568922	4.87716516848651	6.20164484003693	3.71954907262525	2.88720023089992	5.66847322477168	6.74955560727816	9.6045773999781	0.737847898204213	3.23957802216236
2012-09-13	NA	3.92524905079457	NA	NA	0.89184163327591	2.43420063273724	3.64711723623303	0.636602869581997	21.4819716307203	7.91875959528868	4.98477199097546	6.33631342672118	4.10550011803163	2.6424378961257	5.20676801071478	6.61500445278321	9.44665214516472	0.831624790211113	3.48877828766455
2012-09-14	NA	3.82873608687667	NA	NA	0.735506575520064	1.90847469082319	2.97883066002487	0.595500386189408	22.6451564375188	7.32386917833224	5.79471639385842	7.33881792331053	4.22211690465383	2.60567944901754	5.13861178214493	7.06183064955806	9.97097123849337	0.786286731274884	3.36949558218448
2012-09-17	NA	3.7884598215652	NA	NA	0.734164294541135	2.2731523584651	3.43055765505512	0.605088794832828	22.2190602410171	7.37227562588694	5.40073954342132	6.85586517890302	4.11746890244372	2.69049796176437	5.30514941227328	6.95048885931192	9.84175050596812	0.796117316716384	3.39490987607747
2012-09-18	NA	3.84737692203531	NA	NA	0.82953907383674	2.50280680173825	3.72899318072615	0.630926343854	21.42521952272	7.79257705436573	5.24290684746029	6.66157477683683	4.09139742364444	2.59636724818874	5.12783433463084	6.82588196588049	9.69608678909207	0.824179839585584	3.46835939454109
2012-09-19	NA	3.81967769354676	NA	NA	0.829098238789358	2.64303020452649	3.89396758100272	0.630838511629393	21.3838925090782	7.81025859852669	5.04265541251754	6.41429200318692	4.1025272350333	2.5911689084811	5.11966688917565	6.71067613957289	9.56103145364915	0.82382784305757	3.46721550435954
2012-09-20	NA	3.85733802898762	NA	NA	0.860358866309294	2.71155774317845	3.98729337356735	0.643016517874563	21.0047326790914	7.96862112015543	4.96531059436891	6.31926684761933	4.09925442742	2.60646616302008	5.15057431991957	6.68359517794184	9.52955140690844	0.836903332071432	3.50106202925646
2012-09-21	NA	3.87608258409495	NA	NA	0.865353001022332	2.73660285772463	4.02337417759532	0.648469005480447	20.8136192136756	8.06229065307903	4.92490391921439	6.27006847355179	3.94305775749299	2.56967273660824	5.08215739651026	6.57869921783622	9.40620575111057	0.842582669699835	3.51553288380054
2012-09-24	NA	3.99342529316995	NA	NA	0.87916023797912	2.92419911347182	4.25823182062917	0.662437336324061	20.3158774402514	8.2636817506848	4.68393533140284	5.97312046860294	3.8931902732883	2.61949595868042	5.18242976797827	6.46176978944104	9.26884597272437	0.856972966167181	3.55191596282083
2012-09-25	NA	3.77702714687382	NA	NA	0.546649694547527	2.36709471853206	3.52018878523063	0.572192219397303	22.8693747161883	6.94865490699579	4.41103159802789	5.63340144012503	3.62003219431202	2.63523972916963	5.21421802185243	6.28920457090962	9.06453446829765	0.758108013624144	3.29193073089135
2012-09-26	NA	3.71789924957562	NA	NA	0.434165650980903	2.17011504969196	3.25043137340297	0.534369452457082	24.0803604624155	6.32700603969738	4.12672107703607	5.27831405634441	3.48138965684683	2.69806049619389	5.33566574091097	6.09758256786306	8.83650731083082	0.716098861805525	3.17740092196317
2012-09-27	NA	4.06973900296147	NA	NA	0.795372669433382	2.83924599297147	4.13769113465603	0.635776700839859	20.9026925273551	7.69113232004708	4.30427620054896	5.50175129181376	3.70463257444285	2.52244959226446	5.00231132363414	6.19012239308206	8.94722493332315	0.827238960411358	3.47446177070094
2012-09-28	NA	3.98648193401203	NA	NA	0.653565542554605	2.61297894366508	3.83954014330448	0.598825334348808	21.9139184098757	7.17168243238957	4.28280473444427	5.4758159005974	3.58704947959592	2.54850457728139	5.05388483968772	6.18616305666534	8.94279094279443	0.786655660368158	3.36761509140084
2012-10-01	NA	3.92460989439589	NA	NA	0.286114908167397	2.47927538180997	3.67173629314744	0.583444019015665	22.2423813606426	6.98567268582624	4.22084051306644	5.40101921770722	3.64059523246854	2.5109317464889	4.98716831884301	6.14935638627548	8.89976377289337	0.76909795761896	3.32020414406949
2012-10-02	NA	4.00048816438755	NA	NA	0.343581475910121	2.6617767980297	3.91195344340622	0.608633921231107	21.4471085989796	7.29084884755308	4.24859557920404	5.43675605050095	3.66342252649413	2.51915723004414	5.00465253841341	6.1722515958967	8.92728117797549	0.796387703102174	3.39248139034228
2012-10-03	NA	4.00357709053025	NA	NA	0.270395622210189	2.61738818958162	3.86025988926514	0.607062172528061	21.4438920174811	7.339495567366	4.23056476184934	5.41509353014715	3.76452103385631	2.49319316094361	4.95658840419441	6.1151669105025	8.85923964854583	0.794343666344571	3.38670050953008
2012-10-04	NA	4.08824605042343	NA	NA	0.405859147652676	2.8171852221075	4.12369578267251	0.63652489596283	20.5764978724167	7.72374826284872	4.55698881847751	5.82461534737085	3.94504893781343	2.41235260538345	4.80305207722265	6.29039503019523	9.06821994180399	0.826155273576281	3.46990203521504
2012-10-05	NA	4.13013249250544	NA	NA	0.500024445555251	2.9116611174164	4.25001936163564	0.651967140330403	20.1236418622252	7.93797817336401	4.91513430384598	6.27228091367197	3.94327460653564	2.47194169141084	4.91925088259314	6.49533095615756	9.31140133792625	0.842635699407363	3.51240538521149
2012-10-08	NA	4.12204061680991	NA	NA	0.405290783594129	2.77354711620951	4.0764150675065	0.633551942961569	20.4859771330556	7.70686868169965	4.65702339790351	5.953571462937	3.84273525587544	2.49815786800931	4.97477332882741	6.3337646043131	9.12087670023073	0.821914307967332	3.45800097359408
2012-10-09	NA	3.98699182400561	NA	NA	0.154337501780786	2.44851179725001	3.73871080553635	0.584104414333311	21.8545814828998	6.96399046201761	4.70144524473465	6.01004661108267	3.58914450059063	2.56577673148212	5.10624908826012	6.42693372348621	9.2317280306999	0.767876889440231	3.31512477463899
2012-10-10	NA	4.0227289737995	NA	NA	0.207025078990538	2.52069464837014	3.80889597198374	0.59642006990804	21.445308917995	7.1312753675573	4.501830878314	5.76163371336088	3.43191718375628	2.57272500420043	5.12134977394561	6.31417844654752	9.09836108699288	0.78110925356108	3.35026769603036
2012-10-11	NA	4.07343280262827	NA	NA	0.293531788185362	2.61924246602275	3.91005638543243	0.612712676404405	20.9336213809459	7.27402259765083	4.31045754042846	5.52295694186501	3.44166072164158	2.53656595778133	5.05376956106709	6.26741980721915	9.04306873610722	0.798597932692242	3.39635055059684
2012-10-12	NA	4.03807720126508	NA	NA	0.314987218314522	2.52528993243605	3.75668767912232	0.599104842832787	21.2777561013377	7.15744862856228	4.23795102297565	5.43298266571663	3.36188492469736	2.61823595123592	5.21212152448018	6.25876170610026	9.03304704066352	0.783546256515954	3.35630822979848
2012-10-15	NA	4.10302186771539	NA	NA	0.541917108368591	2.59181907781348	4.05349403616321	0.634001988695407	20.1774570199616	7.67939115591353	4.27599305710452	5.48362305964194	3.54741602998337	2.72693263114058	5.42551796396551	6.23280290413565	9.0029888286275	0.820662643174478	3.45332230352784
2012-10-16	NA	4.17597802544958	NA	NA	0.702146544002822	2.75109303944039	4.27971233757363	0.662573251856808	19.398357605573	8.05348230134365	4.64538189778519	5.94717437794376	3.7937578918808	2.64730576572566	5.2750568149837	6.44721510512525	9.25779085166145	0.851250170324646	3.53234136521946
2012-10-17	NA	4.20828061003751	NA	NA	0.791217077025187	3.08854403431499	4.33210357920524	0.676617527962892	19.0126331950412	8.28054413454382	4.90293809848601	6.26965820028389	3.90611433034968	2.63566411228818	5.25458771028539	6.74396340357612	9.60813520288653	0.866115799604811	3.57027509206074
2012-10-18	NA	4.20715578334369	NA	NA	0.800325960019483	3.62137137225617	4.2176030631057	0.6789921550886	18.9155291047391	8.29275966417848	5.07581420175022	6.48600189047676	3.83420780961665	2.68496720136705	5.35085640084744	6.82647653794774	9.70534383562806	0.868410950157534	3.57594877628234
2012-10-19	NA	3.99783484521413	NA	NA	0.323046184211189	3.49558461459211	3.46808749893959	0.602113882176011	20.8839986167675	7.15906632930413	4.68027937873722	5.99387212040418	3.41750034593432	2.81347565857524	5.59827749775835	6.62149495091666	9.46460842304351	0.785164983937907	3.35921432086539
2012-10-22	NA	4.01232114251567	NA	NA	NA	2.83039723515653	3.73325206091686	0.612591070163022	20.4592023697198	7.33240683459753	4.84034499733855	6.19687592447337	3.41064953382534	2.75612384614413	5.49445510056126	6.76792012802428	9.63771726501717	0.795776555514187	3.38663514047983
2012-10-23	NA	3.75689541392642	NA	NA	NA	2.13817907174243	3.01378057454229	0.52723104669175	23.0159799167758	6.04138482578462	4.43752600688501	5.69413137489672	3.09320834926941	2.91397212026441	5.7975177733388	6.53763757734673	9.36677834541246	0.70246032203383	3.13433053196822
2012-10-24	NA	3.72490592525041	NA	NA	NA	1.83451693705942	2.97993379420286	0.520043824840301	23.212198124011	5.91167868769845	4.70378174054127	6.02842640582906	3.02931369634648	2.95436373924425	5.87634771582074	6.6346101501619	9.48145971195073	0.694344476456582	3.11161726450756
2012-10-25	NA	3.79488067584816	NA	NA	NA	1.95121140263131	3.16457722453429	0.547069000404846	22.2685481477485	6.26138474340874	4.84156943780886	6.20157483770792	3.08847982361815	2.86012926004346	5.69882370687867	6.80317355907049	9.67991957691789	0.723769518927063	3.19255308541592
2012-10-26	NA	3.80056243863469	NA	NA	NA	1.94536770054503	3.17025363790975	0.551033772835393	22.0945385258474	6.28826097165991	4.42608760240521	5.68281172557106	3.07368299909422	2.86232698130407	5.70495470738472	6.49559342498241	9.31786002781118	0.727860650922206	3.20349003472684
