EUO	CROC	SJP3.L	SDS	SPY	TNA	TZA	GLD	AGQ	SLV	ZSL	SVXY	TVIX	UVXY	VXX	XIV	XLB	ERX	ERY	XLE	FAS	FAZ	XLF	XLI	XLK	XLP	XLU	XLV	XLY	UWTI
2007-12-17	13.5749879550005	46.4639695016767	170.154464693079	167.112953757885	121.164875257054	94.8026964329926	12967.8378563204	78.1299999999999	112.398203557643	13.7129999999999	1562.23815818499	14.9535099091476	4169062.25267283	18349359.5199876	2705.26589740093	7.63346504456229	32.8797	455.485353898897	3105.91916692157	63.3507999999999	753.705111385367	66886.9965748987	24.2530000000001	32.0406000000001	22.7088	22.8003999999998	30.5490000000001	30.1721999999999	28.7157	421452.862349246
2007-12-18	13.5393299639365	47.045468860691	170.031069471734	165.250999295874	121.93360055056	100.045962985258	12143.1350769054	79.2499999999999	115.408553061665	13.9009999999999	1518.12245625881	15.4773437865343	3876970.82288107	17063772.8980753	2610.49818513756	7.90087166792251	33.2453	469.809559433507	3016.0659744346	63.9582999999999	757.101446832301	67004.0284321463	24.2697000000001	32.1316000000001	22.7088	22.6975999999998	30.8204000000001	30.4027999999999	28.9859	408871.33416328
2007-12-19	13.6137995374232	46.9498411810024	173.898486396868	165.545373522582	121.778050080152	100.895554479878	12010.4584173385	79.2399999999999	116.639313193512	13.9849999999999	1494.83044314333	15.5697127203328	3830695.22595483	16860099.3826565	2594.91870732989	7.94802414460778	33.1966	483.644437976737	2926.50975422698	64.5742999999999	770.64396683635	65844.5284514744	24.4117000000001	32.0241000000001	22.8558	22.8873999999998	30.7418000000001	30.3856999999999	28.7244	426460.579346446
2007-12-20	13.6559202586782	46.5893984163785	170.727005734196	163.868234054018	122.383109375204	105.905285151791	11484.9340011732	78.6699999999999	117.999030582063	14.0899999999999	1475.59789745575	15.7277371596928	3752936.12065677	16517857.0047328	2568.58163989158	8.02869243194432	33.8059	502.626217589586	2817.84879182135	65.3927999999999	753.428923441164	67360.2372200444	24.2363000000001	32.2887000000001	23.1846	22.7845999999998	30.8775000000001	30.5650999999999	28.8639	423784.548867822
2007-12-21	13.647863278976	45.8396695093473	174.855088531533	158.007800462154	124.427714723523	113.559735995802	10681.8247395757	80.0999999999999	120.308650890964	14.2149999999999	1443.09752395045	16.4089783162727	3427822.02223974	15086927.1899894	2457.32446987642	8.37645229483034	34.5375	541.446880725169	2601.79596514347	67.0837999999999	789.826116783949	63897.8439245801	24.6838000000001	32.8586000000001	23.4827	23.3308999999998	30.9401000000001	30.7536999999999	28.921	452574.934325266
2007-12-24	13.5729165398619	45.3734272156066	176.558637840193	155.313208701913	125.440160244324	116.942574684868	10315.8926677148	80.1399999999999	124.320581207275	14.4629999999999	1390.75105428759	17.0080814132894	3177517.73760195	13985258.9898402	2367.60586144741	8.68228233586761	34.8574	547.735733914055	2565.75678468152	67.3882999999999	827.0020193875	60833.5265768046	25.1304000000001	33.2242000000001	23.6565	23.2990999999998	31.0912000000001	30.8565999999999	29.4565	456199.19693928
2007-12-26	13.4329071052245	44.8690122496283	174.99673123669	154.909914034013	125.551538677598	117.800707551738	10188.4474196151	81.5199999999999	126.616769342702	14.5969999999999	1360.81719207211	17.1252349983653	3133743.53573205	13792594.9039786	2351.29752495869	8.74208687687209	35.0378	565.89628354694	2480.31758578666	68.1411999999999	811.99696394678	61981.1039835439	24.9535000000001	33.0996000000001	23.7868	23.2194999999998	30.9329000000001	30.8222999999999	29.36	492338.728594202
2007-12-27	13.2801788053165	44.5216700336583	174.511980047315	159.187114030483	123.773422245251	107.305712187987	11066.6776571827	81.5599999999999	125.268772211823	14.5259999999999	1356.48004711126	16.5774140886567	3334234.8264737	14675020.3875718	2426.51342414147	8.46243535757341	34.3817	546.72863945685	2560.39459463312	67.4221999999999	765.905342441625	65437.9714963992	24.4478000000001	32.7174000000001	23.4566	22.9968999999998	30.6595000000001	30.5050999999999	28.9473	497826.822016217
2007-12-28	13.1852707067503	44.6795712971459	170.029851200913	158.926770622167	123.969138226863	106.849512451842	11099.3961247576	82.9999999999999	127.529470474229	14.6519999999999	1337.2264124322	16.486445643961	3370828.00738748	14836078.5325146	2439.82889970641	8.41599780231305	34.4063	560.222823959405	2501.57236114258	67.9889999999999	765.205478547196	66568.0040493479	24.3888000000001	32.6842000000001	23.3436	23.0843999999998	30.8825000000001	30.3850999999999	28.8156	489751.338976255
2007-12-31	13.3559400585618	44.3604105540642	165.307513551869	160.945941610624	123.132136079141	104.475539451458	11329.9306481299	82.4599999999999	128.538990761853	14.6969999999999	1337.10171558497	16.2205176071534	3479571.60121956	15314693.4290519	2479.1835867904	8.28024690599015	34.2012	538.515136187532	2593.84439553703	67.1260999999999	763.558370887401	66789.1192880205	24.3804000000001	32.5346000000001	23.1698	22.9014999999998	30.4580000000001	30.2735999999999	28.7102	487065.53372984
2008-01-02	13.1536847428185	44.4881944040328	156.229985988557	165.472589741363	121.369176879094	99.2937046600284	11913.7286822828	84.8599999999999	137.718742583167	15.1799999999999	1248.07853340335	15.8439882910439	3641115.239603	16025697.9953579	2536.73324846287	8.08803628853395	33.8732	540.035790444232	2577.75421313675	67.2529999999999	723.678364557268	70726.0210253799	23.9001000000001	31.9946000000001	22.7005	22.5753999999998	30.2853000000001	29.9563999999999	28.2712	539532.243340624
2008-01-03	13.1244355201624	44.9448809844239	155.762337885848	165.323264340718	121.379067442979	95.9248423289616	12268.4486048597	85.5699999999999	139.017475993278	15.2849999999999	1236.81999245461	15.9783745697902	3579348.47752919	15753842.9701778	2515.21706609953	8.1566377718988	34.4883	561.396357225269	2488.21020459501	68.0481999999999	710.896042961625	72130.3532249462	23.7484000000001	32.0195000000001	22.7353	22.4561999999998	30.2421000000001	30.1363999999999	27.9552	534327.385135798
2008-01-04	13.0514879770704	45.2858406481661	150.753166782494	173.508619303802	118.416917438356	86.9742323307151	13377.1798832546	85.1299999999999	137.236972626865	15.1669999999999	1262.4815704544	15.3059224532085	3880623.23475621	17079848.316131	2621.07032622768	7.81336453656773	33.4467	499.09466276083	2759.56332122844	65.5610999999999	655.133433055455	77928.7862720366	23.0742000000001	31.3632000000001	21.8488	22.3606999999998	30.4724000000001	29.8277999999999	27.0772	512808.88024143
2008-01-07	13.1988026100148	45.8119746975174	153.163070219628	172.351051171958	118.80722691192	87.9178165461035	13255.2262701444	84.7699999999999	135.521333256738	15.0529999999999	1279.81348059725	15.6181504366002	3722300.31490673	16383019.1491618	2567.60268944932	7.97275062128197	32.9874	492.56020706178	2793.18713610427	65.3072999999999	662.029021032097	77205.7460737675	23.1332000000001	30.9727000000001	21.6576	22.6231999999998	31.1056000000001	30.4193999999999	27.1738	475354.086730919
2008-01-08	13.2366614077827	44.9066609660104	153.546147021107	178.51943192562	116.642390338453	81.1331160855366	14254.3230620098	86.7799999999999	145.4271195395	15.5899999999999	1189.35984600296	14.8582826651908	4084501.46750627	17977180.8010638	2692.52391756892	7.58485345822228	32.4789	465.739652463265	2940.34661740171	64.1652999999999	595.210178930907	85030.7996153378	22.2904000000001	30.2831000000001	21.084	22.4561999999998	31.1128000000001	30.6679999999999	26.647	485510.588544895
2008-01-09	13.3129779777416	45.0043995431656	153.969040848964	173.817791129947	118.236769277448	83.506716141942	13881.4511117653	86.5499999999999	144.121412407207	15.5199999999999	1199.22826181993	15.008594904783	4001860.61633483	17613452.3179474	2665.28528512901	7.66158482321072	32.6839	484.5454363312	2826.25105507617	65.0111999999999	627.363292560032	80822.870745211	22.7118000000001	30.3745000000001	21.3795	22.7582999999998	31.4509000000001	31.2166999999999	26.8401	469662.476109377
2008-01-10	13.1986693033285	44.6515066071101	155.737354544247	171.102502908088	119.183646945727	86.4154378386642	13400.4809173667	88.2499999999999	154.075618961351	16.0609999999999	1113.65019913913	15.4925991171651	3743752.85768584	16477438.5644199	2579.33391437202	7.90865920635467	33.1268	475.980866505608	2857.93419004577	64.7404999999999	657.787118781291	76401.9704264833	23.0994000000001	30.7982000000001	21.4142	22.7980999999998	31.2567000000001	31.1738999999999	27.2177	449952.927290681
2008-01-11	13.1297154301302	44.1665940848037	154.220924832345	175.623745601269	117.577356711222	80.9716408695822	14187.3826077748	88.5799999999999	154.391718043214	16.0769999999999	1107.94216484641	14.7787734448757	4088741.69788143	17995843.393965	2698.17741839359	7.54426560575934	32.7905	457.231328725627	2960.17451970641	63.9537999999999	663.610752197451	76040.6878876092	23.1753000000001	30.2748000000001	21.1014	22.4799999999998	31.2495000000001	31.2681999999999	26.5679	420673.94244333
2008-01-14	12.9991605251397	43.6183060182383	150.498467205986	171.654141665403	118.86164905159	83.4838541074435	13756.4955552318	89.5399999999999	158.507158633044	16.2799999999999	1074.86188197624	15.4214840025669	3733113.07055285	16430609.5013148	2580.83702341468	7.87235637546589	33.8896	484.209256036146	2785.6314321619	65.2226999999999	687.634625269845	73392.3875957119	23.4955000000001	30.6487000000001	21.5272	22.3845999999998	31.2927000000001	31.0280999999999	26.8226	440189.564132564
2008-01-15	13.0315375030958	44.5255015083952	147.146515288329	180.127230974118	115.916665625608	78.4881908372429	14616.6430521365	87.9899999999999	149.662940556992	15.8339999999999	1130.31680853318	15.3197870506271	3782349.08706834	16647312.7582153	2597.85634909637	7.82044213376026	32.9628	424.400749901851	3135.88659309345	62.5240999999999	614.735174369304	82953.8161791686	22.5264000000001	30.0089000000001	21.0753	22.1459999999998	30.9617000000001	30.6765999999999	26.3309	413355.522307722
2008-01-16	13.3011347657504	45.8063140585469	147.898644296743	182.129587336811	115.277325026045	79.2202378834363	14489.8762709557	86.6999999999999	146.160335574372	15.6539999999999	1154.87487125399	15.4698305268174	3708259.70145045	16321221.9754628	2572.41269273397	7.89703630045571	31.8637	381.812135135129	3451.04274745643	60.4430999999999	646.329197733686	79021.0627497214	22.9056000000001	29.6600000000001	20.6147	22.0664999999998	30.4076000000001	30.7536999999999	26.4802	397251.589836878
2008-01-17	13.2512545602962	45.6768984927595	146.917711116535	192.554134184201	111.942002935904	72.7466497173168	15714.0683345508	86.4999999999999	147.332688310922	15.7169999999999	1148.64786200924	14.2500222395059	4293058.08143153	18895104.3189322	2775.24945397337	7.27434878569616	30.289	338.698158749522	3837.40012096658	58.1589999999999	554.798743984909	90283.4031651626	21.7426000000001	28.8707000000001	20.4322	21.9074999999998	29.2348000000001	30.1621999999999	26.0412	380000.834551461
2008-01-18	13.380931742879	46.00517934366	144.765748208575	194.960571367138	111.276210514301	70.4190403289465	16245.8540089239	87.4199999999999	152.99199365808	16.0299999999999	1099.66267829218	14.1117111834342	4376395.12989925	19261896.9862013	2802.18609143189	7.20374378270929	30.6335	340.201082179303	3824.33986719146	58.2858999999999	535.87194657409	93199.097757942	21.4898000000001	28.8126000000001	20.0759	21.5893999999998	28.8031000000001	29.7248999999999	25.9182	384832.517268035
2008-01-22	13.4992698538424	46.8839070755074	145.627199106772	199.706487540507	110.055071086883	69.9398569610836	16363.1824819129	88.1699999999999	150.496353099531	15.9019999999999	1117.60404385851	13.8919148526066	4512723.82587382	19861922.6283525	2845.83141645214	7.09154219134449	30.3546	311.876426467802	4152.60259308289	56.6362999999999	569.478851465516	87271.7936486262	21.9533000000001	28.9123000000001	19.7022	21.3667999999998	27.8101000000001	28.6445999999999	26.4275	368178.625559489
2008-01-23	13.5522812068818	47.266798799598	139.710337502673	190.758898275234	112.417526357205	76.7858652816583	14758.4092039006	87.8899999999999	150.39949044939	15.8999999999999	1118.32374521078	14.5386114501786	4092571.07156477	18012697.6768212	2713.35223602167	7.42166775397132	30.8795	319.820116841107	4045.57335872552	57.1607999999999	683.868176461063	70008.3293321234	23.5124000000001	29.7015000000001	19.876	21.6291999999998	28.5512000000001	28.8503999999999	27.3933	354533.66252606
2008-01-24	13.3059033582257	45.9932933508837	145.060569234701	186.754174531504	113.554879907561	76.3209977098696	14765.7645227374	90.0799999999999	157.445368848043	16.2999999999999	1059.34355276387	14.5193494780376	4103415.43455441	18060427.1428743	2716.94711269597	7.41183490590281	31.3716	353.44188465687	3614.57013606277	59.1741999999999	681.254967248386	69915.9743571445	23.5208000000001	29.8760000000001	20.1628	21.5257999999998	27.7741000000001	28.7388999999999	27.6654	375951.883117919
2008-01-25	13.4389321338115	45.6559850588265	147.404728334396	192.441037040181	111.76663432914	75.104946350897	15011.9290103151	90.2999999999999	157.370534895821	16.2979999999999	1061.91137856931	14.3202763684505	4215938.33672993	18555675.9688969	2754.19885810829	7.31021210078357	31.5275	333.585694415041	3816.10349711395	58.1166999999999	635.268432760562	75047.812896875	22.9056000000001	29.7431000000001	19.8499	21.2315999999998	27.4719000000001	28.2844999999999	27.0947	389929.834117005
2008-01-28	13.2440165111924	45.5347391828074	144.923907961124	185.931266534745	113.731795610157	79.3614048427285	14069.2097510417	91.7499999999999	161.945356520194	16.5499999999999	1029.60034113605	14.610478271061	4045065.47155212	17803610.5293972	2698.38472937041	7.45835431574861	32.1508	356.391164042345	3561.23054329404	59.4363999999999	696.682225514019	67100.2909949638	23.7231000000001	30.1834000000001	19.9368	21.3985999999998	27.9036000000001	28.6445999999999	27.5425	398068.456373664
2008-01-29	13.1440542306624	44.982047187916	146.522831870509	183.533112621745	114.439737675091	80.296597138951	13863.7237004787	91.1499999999999	161.827481833645	16.5339999999999	1030.45121181443	14.603650080237	4048846.38528028	17820251.5246876	2699.64581648246	7.4548686621269	32.3148	369.125543815147	3447.19952736767	60.1046999999999	727.332395517464	64449.2446512281	24.0855000000001	30.4493000000001	20.1106	21.4621999999998	27.9972000000001	28.7217999999999	27.6303	404649.337788577
2008-01-30	13.110623846478	45.1524092205831	153.770278971835	185.51088146639	113.905336183276	76.9006527001424	14381.4458917398	92.0599999999999	165.368555745209	16.6749999999999	1014.73751799468	14.5658238774432	4069820.93391839	17912567.1367855	2706.63840734603	7.43555914893903	32.1918	355.186813527124	3591.01854391095	59.3517999999999	688.554431227232	67720.016330615	23.5967000000001	30.5739000000001	19.9542	21.3110999999998	27.8533000000001	28.3873999999999	27.4547	402426.562619884
2008-01-31	13.0249549964698	44.1531540901509	151.735990868748	179.483038604373	115.819939246561	82.8851662656278	13262.8706902132	91.3999999999999	168.374423221543	16.8179999999999	993.326396973539	14.7836003261726	3948123.57475617	17376938.6283676	2666.17093325696	7.54672963125422	32.7659	347.557155910558	3680.38639058396	58.8780999999999	767.459532370301	59624.3430574734	24.5574000000001	30.7401000000001	20.2062	21.6291999999998	28.2202000000001	28.8932999999999	28.6049	393292.997797642
2008-02-01	13.06289276804	43.5829859282669	150.091412735454	175.14854847553	117.242918203983	88.9860550221051	12270.9589982891	89.3499999999999	164.564052661269	16.6189999999999	1016.50234378208	15.1716325566085	3740866.99815122	16464736.985284	2596.19066923943	7.74481225434353	33.5615	373.234556777259	3413.79830847946	60.3584999999999	805.941439969636	55978.5141952452	25.0125000000001	31.4463000000001	20.5539	21.8438999999998	28.9542000000001	29.0303999999999	28.8595	365918.698638826
2008-02-04	13.1442767634279	43.0270777752016	151.902884397768	178.654441217012	116.029076870437	86.658759791264	12603.3679055884	89.0999999999999	162.396024807152	16.5149999999999	1030.70431420966	14.6293142201184	4008305.68807443	17641819.1139592	2688.99293028152	7.46796968763018	33.0366	372.699389903859	3409.00754665072	60.4007999999999	745.929004137674	60530.8885107241	24.2877000000001	31.1056000000001	20.128	21.7086999999998	29.3715000000001	29.1332999999999	28.4468	376288.41720943
2008-02-05	13.4247447986764	43.7463121200513	153.602543782909	189.961881338676	112.336093561238	78.506061523513	13723.4072861373	87.6799999999999	155.797902207662	16.1669999999999	1076.57313028604	13.8020124422241	4461652.76534586	19637142.7632657	2841.05806460667	7.04564882508824	32.0852	326.932420781639	3829.18229036622	57.9051999999999	656.376848540783	67371.9043093659	23.3017000000001	30.3164000000001	19.6239	21.4144999999998	28.4865000000001	28.6017999999999	27.6479	357343.27198289
2008-02-06	13.0395083141938	43.9287374330686	152.92563174292	192.494022286259	111.491142649862	75.6255571806532	14262.867972802	88.9499999999999	159.150332168032	16.3749999999999	1048.1899421575	13.4317168474609	4701057.0364674	20690836.5618203	2917.28110021066	6.8566203965819	31.8637	312.984594866678	3988.80822682437	57.1100999999999	633.435336335374	69803.5838968976	23.0320000000001	30.2665000000001	19.4067	21.3269999999998	28.4361000000001	28.6788999999999	27.3494	338339.777015859
2008-02-07	13.2642570808013	44.1083926606085	153.814739286828	189.701528957757	112.377054529612	79.0123498072664	13651.0885217689	89.8499999999999	165.074775339382	16.6699999999999	1006.26626879616	13.635673401386	4558288.78072583	20062468.3835893	2872.98306990023	6.96073610148703	31.9868	331.573466131774	3752.87281914491	58.2351999999999	650.195111702276	67923.4427085985	23.2427000000001	30.2748000000001	19.5283	21.5495999999998	28.2850000000001	28.5674999999999	27.8762	350618.417391527
2008-02-08	13.058931543326	44.0826320160187	155.863677622235	191.368556170342	111.915078594735	77.4837415549401	13856.8486582217	90.9999999999999	172.262627451961	17.0259999999999	962.806825408956	13.384957762567	4725912.960323	20800235.3319479	2925.80787469594	6.83275082734887	32.6675	346.494635876354	3599.8698739239	59.0895999999999	618.406655244552	71052.573403374	22.8551000000001	30.0505000000001	19.3806	21.3110999999998	28.0619000000001	28.3873999999999	27.7181	397792.901252232
2008-02-11	13.0574518534399	43.4177395070315	153.204600777639	189.138074879777	112.581499882177	77.6676520209998	13825.5920960646	91.3299999999999	179.909576817808	17.3999999999999	920.42607749422	13.6788755690989	4518362.06688003	19886738.307518	2861.56060189025	6.98278993627826	32.7823	372.467076682378	3321.94345825218	60.6122999999999	580.37722934468	75560.4875645704	22.3494000000001	30.3496000000001	19.7195	21.5814999999998	28.2922000000001	28.3016999999999	28.0079	424693.361686131
2008-02-12	12.9309628425231	43.2514677967886	156.235578419119	186.390823613391	113.406485270647	79.6778607521906	13462.2751516421	89.3299999999999	173.403125717802	17.0329999999999	953.333510897548	13.8561448693963	4401252.01963382	19371300.0074673	2824.47664399523	7.07328233675919	33.3728	372.714198143623	3330.97827205865	60.5783999999999	627.765173377872	69630.2436727558	22.9646000000001	30.6570000000001	19.763	21.8676999999998	28.7743000000001	28.7131999999999	28.0605	407064.8697797
2008-02-13	12.8959172139383	44.6885612282178	158.635315011806	181.395102075872	114.954375664528	85.2641834536494	12552.6947636144	89.4399999999999	175.703370415495	17.1319999999999	947.528400195655	14.3379154633099	4095193.7589201	18024240.9520891	2726.27113278712	7.31921650274973	33.2334	398.607869556514	3088.36372915845	62.0503999999999	620.376678262493	70423.4684775922	22.8803000000001	31.2053000000001	20.2149	21.7642999999998	28.6376000000001	28.6702999999999	28.4205	414201.359499353
2008-02-14	12.8003268360476	43.8888573280107	157.895912329474	186.108839450941	113.425026495706	79.4524368941665	13366.8815575662	89.7099999999999	175.240251350089	17.0869999999999	949.366433804469	14.1375243965939	4209665.10558951	18528065.4976275	2764.37432720574	7.2169209071128	32.8069	387.254209167087	3170.40282894299	61.5174999999999	574.083455983753	75867.8178270058	22.2567000000001	30.7401000000001	19.8151	21.6529999999998	28.2778000000001	28.5502999999999	28.1483	446132.874306508
2008-02-15	12.5607701177406	43.7711390506424	156.475321401184	185.68032134091	113.52903574473	78.0605608067354	13584.2477459201	89.1499999999999	172.824830103462	16.9519999999999	964.114285391739	14.2692372319561	4131226.06471806	18182830.5085288	2738.61991855364	7.28415765158059	33.012	389.397982469201	3159.71120262799	61.6273999999999	597.528534171595	72439.1746860412	22.6107000000001	30.5490000000001	19.7456	21.7483999999998	28.6735000000001	28.5759999999999	28.2976	449878.493893152
2008-02-19	12.3771943724631	42.7545431171687	155.94852420668	186.169938904749	113.436804200456	78.2830478303058	13517.9530988152	91.5799999999999	181.19223798626	17.3779999999999	914.590494116078	14.3837266950912	4064932.14212774	17891050.0202859	2716.64655591979	7.34260221209662	33.8321	426.472714412969	2854.51113051765	63.6576999999999	594.912176462277	72851.5033619118	22.5770000000001	30.6985000000001	19.5631	22.0982999999998	28.4433000000001	28.9360999999999	27.9727	500972.874838658
2008-02-20	12.500034443061	43.2021671414541	157.843524269092	183.159137961931	114.389669750105	80.7674818380563	13065.0149522281	93.2399999999999	187.814643507619	17.6999999999999	884.051096451392	14.4748423435091	4013432.42501603	17664383.5022087	2699.43759347828	7.38911491188659	34.029	441.600091515454	2752.2506038061	64.4190999999999	609.213938251758	70580.9567183855	22.8382000000001	30.7982000000001	19.5979	21.6291999999998	28.5008000000001	28.8503999999999	28.359	512281.223062663
2008-02-21	12.2919832650749	42.7281902812082	156.363374859613	187.67300399827	112.931049992118	76.0414727168616	13797.467837248	93.2499999999999	187.247570334912	17.6959999999999	885.361965873804	14.4878963196219	4006193.48592941	17632522.6453077	2697.00313560806	7.395778703261	33.5697	404.616544820138	2980.42617416619	62.6509999999999	572.25144342044	74349.976794201	22.4337000000001	30.5573000000001	19.5631	21.7086999999998	27.8749000000001	28.5502999999999	27.683	473103.16229171
2008-02-22	12.3539911757564	42.5363729320765	153.090846622658	184.541317701148	113.827832764577	75.7657427002192	13878.2597093542	93.3899999999999	191.785675915748	17.9159999999999	860.158392612922	14.8041922352357	3831269.17548387	16862625.515781	2638.12287740003	7.55724138528316	33.8896	417.035583357881	2877.55943479776	63.3615999999999	607.260264208359	69538.3588622625	22.9225000000001	30.8647000000001	19.5457	21.9471999999998	28.3641000000001	28.6102999999999	28.2888	494465.61045885
2008-02-25	12.3883258436531	42.3197407335483	156.615117694511	179.507017119025	115.405148500907	80.6959642361282	12993.7560688655	92.7399999999999	192.872477360076	17.9899999999999	856.627532972323	15.1998481182839	3626480.67169596	15961286.6405566	2567.61657620766	7.75921572918458	34.6687	453.253944121238	2633.69990483417	65.1719999999999	610.64228677669	68848.6260376698	22.9225000000001	31.1056000000001	19.6587	21.9789999999998	28.3929000000001	28.9789999999999	28.6663	498874.674192798
2008-02-26	12.2706144907803	41.9255904958931	156.019230343231	176.874234552508	116.210772886998	83.0671567147105	12596.9841225721	93.7099999999999	205.232860770983	18.5999999999999	793.260032021772	15.4421013573602	3510883.89963226	15452508.7424604	2526.69423096763	7.8828811190266	34.8327999999999	476.935615012217	2503.24777548724	66.2801999999999	626.05249846586	67133.5320421648	23.1247000000001	31.1305000000001	19.8847	22.2493999999998	28.7599000000001	28.7217999999999	28.9473	525697.094134139
2008-02-27	11.9989116086409	40.3978494606876	151.24146654906	177.021734611772	116.113682243358	82.7231550918447	12681.6698405115	94.7799999999999	216.431929862419	19.1329999999999	745.515973104566	15.3130191001492	3569579.64421813	15710847.2498811	2547.81515143484	7.81698723161956	34.8246	458.726757014564	2601.0647182078	65.4172999999999	632.685019861504	66382.2932573318	23.2259000000001	31.1887000000001	19.902	21.9471999999998	28.0691000000001	28.8503999999999	28.8858	503620.884180058
2008-02-28	11.9469156314496	39.9517929478974	148.36259174933	180.063888682413	115.087655327718	78.9730816148523	13208.5165967525	95.9899999999999	228.262615069412	19.6659999999999	707.831374978215	14.8757841983014	3773425.11651464	16608035.5457124	2620.56329472248	7.5937876376917	34.6359	482.011187274463	2466.1858169654	66.5423999999999	585.4281577865	72250.7731162143	22.5011000000001	30.9644000000001	19.65	21.9869999999998	27.8820000000001	28.5159999999999	28.201	551271.564221836
2008-02-29	11.927520809542	40.6423096948372	143.065130686762	189.989026561097	111.987718044564	72.3982712051017	14301.3403683322	96.1799999999999	227.704834513219	19.6679999999999	706.279680817455	14.0143035330812	4210475.39046321	18531631.8172361	2772.32434343728	7.15401914290493	33.5205	434.828794762475	2712.95317702301	64.3344999999999	530.807936501192	78925.58624068	21.7679000000001	30.1170000000001	19.2502	21.5734999999998	27.0618000000001	28.1215999999999	27.4986	530351.485345992
2008-03-03	11.9171991341033	40.3991739059904	139.858911582519	189.67102407243	112.056438276223	71.9215922695515	14447.5511005237	97.2399999999999	239.740704807662	20.1629999999999	670.105420972636	14.0128659604433	4211339.20281028	18535433.7281584	2772.60872557657	7.15328529108373	34.0782	452.13840169793	2612.82129514563	65.1380999999999	510.887447572005	81868.4105580276	21.4730000000001	30.5573000000001	19.2415	21.7881999999998	27.4719000000001	28.1130999999999	27.4372	546500.785350346
2008-03-04	12.0296161474813	41.6356371551139	135.654345755765	190.963225931349	111.680275335812	70.8333355485774	14647.915068589	95.1799999999999	226.790181300773	19.6199999999999	709.470032292141	14.25212153731	4067530.44974094	17902485.9926098	2725.26922329802	7.27542043486098	33.258	424.992419633554	2767.71734645301	63.8691999999999	504.58820157515	83128.3278336404	21.3550000000001	30.2000000000001	19.2676	21.7722999999998	27.9468000000001	28.1472999999999	27.3933	493025.662351905
2008-03-05	11.9739066846495	40.4759796924575	140.426827159052	189.233421882695	112.272827594978	71.7578627153505	14451.5279191147	97.7199999999999	249.517744769444	20.6209999999999	634.882707251439	14.6061812614731	3865434.4031572	17012997.4717906	2657.56645589281	7.45616077906831	34.193	455.637870711657	2565.71033091883	65.4764999999999	492.969872024547	84942.0101011582	21.1864000000001	30.5988000000001	19.4067	21.8279999999998	27.8677000000001	28.0958999999999	27.402	563003.593649905
2008-03-06	11.8904205773221	40.4911099337291	136.277631382295	197.319133361183	109.817044799611	65.0750539493125	15741.0173604866	96.4999999999999	235.881307782022	20.0749999999999	668.980054921654	13.5848026775858	4406037.29533409	19392361.5169638	2843.40431554378	6.9347676235658	33.8896	428.679391826893	2721.20595510534	64.1652999999999	445.425746059099	92831.969510251	20.4533000000001	30.0173000000001	19.1372	21.6291999999998	27.2992000000001	27.5299999999999	26.7348	574474.184739419
2008-03-07	11.9032647409478	40.760105344469	135.556346408788	200.849492490874	108.904870245937	64.2836371186463	15898.8284561042	96.0899999999999	235.351405558658	20.0399999999999	671.614232884538	13.5875675638085	4404243.79238763	19384467.7441271	2842.82560346351	6.93617904218668	32.4707	392.926416518934	2941.43197785185	62.3971999999999	450.91908194559	92730.7038223815	20.4954000000001	29.5852000000001	19.1372	21.5257999999998	27.1265000000001	27.2127999999999	26.4802	570478.719866764
2008-03-10	11.7942891511794	41.6095236917549	132.341487836937	207.238446523008	107.234218377458	59.6101588183893	17056.2710901537	95.8699999999999	222.53845668676	19.4749999999999	709.506497167286	13.1941905097419	4659260.51120865	20506876.8552539	2925.12895583795	6.73536799449321	31.7735	378.182066551441	3048.17132392884	61.6273999999999	417.297602983947	99539.9920840131	19.9139000000001	29.1117000000001	18.9287	21.4144999999998	27.0906000000001	26.5783999999999	26.1729	606867.500561856
2008-03-11	11.8030158243942	40.7575951537059	136.147868136597	191.733132489217	111.213854239575	67.7209070194574	14707.7721726963	95.9899999999999	223.8930150337	19.5199999999999	711.200240924097	13.9309621975351	4138908.58386959	18216643.7013734	2761.78796146514	7.11147507294924	33.7091	435.40276277479	2574.04265076693	64.7996999999999	493.677099820613	81148.4743322587	21.2201000000001	30.1003000000001	19.5979	21.8676999999998	27.5583000000001	26.8355999999999	26.884	620566.091102696
2008-03-12	11.5917854450623	40.2017972599887	135.219673328995	195.124747700888	110.225171233549	65.5896514900286	15100.8666082164	97.0099999999999	234.186819871206	19.9699999999999	675.774779975182	13.5202366369769	4382962.8744641	19290803.7040558	2843.21355809884	6.90180796278725	33.2252	408.311746240091	2744.02838412514	63.3615999999999	470.833004257822	84871.4452756707	20.8662000000001	30.0422000000001	19.398	21.8120999999998	27.5583000000001	26.8355999999999	26.7348	640171.595244607
2008-03-13	11.527364441729	39.463863263982	128.714222079204	193.364387032507	110.797755450467	69.1086698460049	14245.1563874645	98.3399999999999	245.008050258776	20.4059999999999	647.215066492845	13.4720066345963	4414233.08304773	19428433.7668351	2853.35599867568	6.87718751986062	34.0372	428.983781831455	2599.93886558353	64.4190999999999	467.574426431388	85661.92519063	20.8156000000001	30.4576000000001	19.3198	21.8120999999998	27.4719000000001	26.8012999999999	26.7611	648118.075436558
