Date,SPComp,Dividends,Earnings,CPI,Rate GS10,RealSP500,RealDividends,RealEarnings,CAPE
1871.01,4.44,0.26,0.40,12.46,5.32,82.97,4.86,7.48,NA
1871.02,4.50,0.26,0.40,12.84,5.32,81.60,4.71,7.25,NA
1871.03,4.61,0.26,0.40,13.03,5.33,82.38,4.65,7.15,NA
1871.04,4.74,0.26,0.40,12.56,5.33,87.91,4.82,7.42,NA
1871.05,4.86,0.26,0.40,12.27,5.33,92.23,4.93,7.59,NA
1871.06,4.82,0.26,0.40,12.08,5.34,92.91,5.01,7.71,NA
1871.07,4.73,0.26,0.40,12.08,5.34,91.18,5.01,7.71,NA
1871.08,4.79,0.26,0.40,11.89,5.34,93.81,5.09,7.83,NA
1871.09,4.84,0.26,0.40,12.18,5.35,92.57,4.97,7.65,NA
1871.1,4.59,0.26,0.40,12.37,5.35,86.44,4.90,7.53,NA
1871.11,4.64,0.26,0.40,12.37,5.35,87.38,4.90,7.53,NA
1871.12,4.74,0.26,0.40,12.65,5.36,87.25,4.79,7.36,NA
1872.01,4.86,0.26,0.40,12.65,5.36,89.46,4.85,7.41,NA
1872.02,4.88,0.27,0.41,12.65,5.38,89.83,4.91,7.45,NA
1872.03,5.04,0.27,0.41,12.84,5.40,91.40,4.90,7.39,NA
1872.04,5.18,0.27,0.41,13.13,5.42,91.89,4.85,7.27,NA
1872.05,5.18,0.28,0.41,13.13,5.43,91.89,4.91,7.32,NA
1872.06,5.13,0.28,0.42,13.03,5.45,91.67,5.00,7.42,NA
1872.07,5.10,0.28,0.42,12.84,5.47,92.49,5.14,7.57,NA
1872.08,5.04,0.29,0.42,12.94,5.49,90.72,5.16,7.56,NA
1872.09,4.95,0.29,0.42,13.03,5.51,88.45,5.18,7.55,NA
1872.1,4.97,0.29,0.43,12.75,5.53,90.80,5.36,7.76,NA
1872.11,4.95,0.30,0.43,13.13,5.54,87.81,5.26,7.58,NA
1872.12,5.07,0.30,0.43,12.94,5.56,91.26,5.40,7.74,NA
1873.01,5.11,0.30,0.43,12.94,5.58,91.98,5.45,7.79,NA
1873.02,5.15,0.31,0.44,13.23,5.57,90.70,5.37,7.66,NA
1873.03,5.11,0.31,0.44,13.23,5.56,90.00,5.42,7.71,NA
1873.04,5.04,0.31,0.44,13.23,5.55,88.77,5.46,7.75,NA
1873.05,5.05,0.31,0.44,12.94,5.54,90.90,5.63,7.97,NA
1873.06,4.98,0.32,0.45,12.56,5.53,92.36,5.84,8.25,NA
1873.07,4.97,0.32,0.45,12.56,5.53,92.18,5.89,8.30,NA
1873.08,4.97,0.32,0.45,12.56,5.52,92.18,5.93,8.35,NA
1873.09,4.59,0.32,0.45,12.56,5.51,85.13,5.98,8.39,NA
1873.1,4.19,0.33,0.46,12.27,5.50,79.52,6.17,8.63,NA
1873.11,4.04,0.33,0.46,11.89,5.49,79.12,6.41,8.96,NA
1873.12,4.42,0.33,0.46,12.18,5.48,84.54,6.31,8.80,NA
1874.01,4.66,0.33,0.46,12.37,5.47,87.76,6.21,8.66,NA
1874.02,4.80,0.33,0.46,12.37,5.44,90.39,6.21,8.66,NA
1874.03,4.73,0.33,0.46,12.37,5.40,89.07,6.21,8.66,NA
1874.04,4.60,0.33,0.46,12.18,5.37,87.98,6.31,8.80,NA
1874.05,4.48,0.33,0.46,12.08,5.34,86.36,6.36,8.87,NA
1874.06,4.46,0.33,0.46,11.80,5.30,88.05,6.52,9.08,NA
1874.07,4.46,0.33,0.46,11.89,5.27,87.35,6.46,9.01,NA
1874.08,4.47,0.33,0.46,11.80,5.24,88.25,6.52,9.08,NA
1874.09,4.54,0.33,0.46,11.80,5.20,89.63,6.52,9.08,NA
1874.1,4.53,0.33,0.46,11.61,5.17,90.90,6.62,9.23,NA
1874.11,4.57,0.33,0.46,11.51,5.14,92.46,6.68,9.31,NA
1874.12,4.54,0.33,0.46,11.51,5.10,91.86,6.68,9.31,NA
1875.01,4.54,0.33,0.45,11.51,5.07,91.86,6.63,9.14,NA
1875.02,4.53,0.33,0.44,11.51,5.03,91.65,6.58,8.97,NA
1875.03,4.59,0.32,0.44,11.51,4.99,92.87,6.52,8.80,NA
1875.04,4.65,0.32,0.43,11.61,4.95,93.31,6.42,8.56,NA
1875.05,4.47,0.32,0.42,11.32,4.91,91.96,6.53,8.61,NA
1875.06,4.38,0.32,0.41,11.13,4.87,91.65,6.59,8.58,NA
1875.07,4.39,0.31,0.40,11.13,4.83,91.86,6.54,8.41,NA
1875.08,4.41,0.31,0.39,11.23,4.79,91.49,6.43,8.16,NA
1875.09,4.37,0.31,0.39,11.13,4.75,91.44,6.43,8.06,NA
1875.1,4.30,0.31,0.38,11.13,4.71,89.97,6.38,7.88,NA
1875.11,4.37,0.30,0.37,11.04,4.67,92.23,6.38,7.77,NA
1875.12,4.37,0.30,0.36,10.94,4.63,93.03,6.39,7.66,NA
1876.01,4.46,0.30,0.35,10.85,4.59,95.78,6.44,7.59,NA
1876.02,4.52,0.30,0.35,10.85,4.58,97.07,6.44,7.45,NA
1876.03,4.51,0.30,0.34,10.85,4.57,96.85,6.44,7.30,NA
1876.04,4.34,0.30,0.33,10.75,4.56,94.03,6.50,7.22,NA
1876.05,4.18,0.30,0.33,10.37,4.54,93.88,6.74,7.34,NA
1876.06,4.15,0.30,0.32,10.09,4.53,95.85,6.93,7.39,NA
1876.07,4.10,0.30,0.31,10.09,4.52,94.69,6.93,7.24,NA
1876.08,3.93,0.30,0.31,10.18,4.51,89.92,6.86,7.02,NA
1876.09,3.69,0.30,0.30,10.28,4.50,83.64,6.80,6.80,NA
1876.1,3.67,0.30,0.29,10.47,4.49,81.68,6.68,6.53,NA
1876.11,3.60,0.30,0.29,10.56,4.47,79.40,6.62,6.32,NA
1876.12,3.58,0.30,0.28,10.75,4.46,77.56,6.50,6.07,NA
1877.01,3.55,0.29,0.28,10.94,4.45,75.57,6.19,6.00,NA
1877.02,3.34,0.28,0.28,10.66,4.44,73.01,6.16,6.19,NA
1877.03,3.17,0.27,0.29,10.18,4.43,72.53,6.23,6.52,NA
1877.04,2.94,0.26,0.29,10.47,4.42,65.43,5.86,6.38,NA
1877.05,2.94,0.25,0.29,10.66,4.41,64.26,5.56,6.30,NA
1877.06,2.73,0.25,0.29,10.09,4.40,63.05,5.66,6.70,NA
1877.07,2.85,0.24,0.29,10.18,4.40,65.21,5.40,6.67,NA
1877.08,3.05,0.23,0.29,9.80,4.39,72.49,5.39,6.97,NA
1877.09,3.24,0.22,0.30,9.70,4.38,77.76,5.22,7.08,NA
1877.1,3.31,0.21,0.30,9.70,4.37,79.44,5.00,7.12,NA
1877.11,3.26,0.20,0.30,9.51,4.36,79.81,4.88,7.30,NA
1877.12,3.25,0.19,0.30,9.51,4.35,79.56,4.65,7.34,NA
1878.01,3.25,0.19,0.30,9.23,4.34,82.03,4.78,7.59,NA
1878.02,3.18,0.19,0.30,9.13,4.33,81.09,4.80,7.69,NA
1878.03,3.24,0.19,0.30,8.94,4.32,84.38,4.88,7.88,NA
1878.04,3.33,0.19,0.30,8.85,4.31,87.66,4.91,7.98,NA
1878.05,3.34,0.19,0.30,8.56,4.30,90.85,5.05,8.27,NA
1878.06,3.41,0.19,0.31,8.37,4.29,94.86,5.15,8.48,NA
1878.07,3.48,0.18,0.31,8.47,4.28,95.73,5.07,8.41,NA
1878.08,3.45,0.18,0.31,8.56,4.27,93.85,4.99,8.34,NA
1878.09,3.52,0.18,0.31,8.56,4.26,95.75,4.96,8.36,NA
1878.1,3.48,0.18,0.31,8.47,4.25,95.73,5.00,8.48,NA
1878.11,3.47,0.18,0.31,8.37,4.24,96.53,5.03,8.60,NA
1878.12,3.45,0.18,0.31,8.18,4.23,98.21,5.12,8.82,NA
1879.01,3.58,0.18,0.32,8.28,4.22,100.74,5.11,8.89,NA
1879.02,3.71,0.18,0.32,8.37,4.20,103.21,5.10,8.95,NA
1879.03,3.65,0.19,0.33,8.28,4.19,102.71,5.21,9.22,NA
1879.04,3.77,0.19,0.33,8.18,4.17,107.32,5.31,9.49,NA
1879.05,3.94,0.19,0.34,8.18,4.15,112.16,5.36,9.66,NA
1879.06,3.96,0.19,0.35,8.09,4.14,114.05,5.47,9.94,NA
1879.07,4.04,0.19,0.35,8.18,4.12,115.01,5.46,9.99,NA
1879.08,4.07,0.19,0.36,8.18,4.10,115.86,5.50,10.15,NA
1879.09,4.22,0.20,0.36,8.47,4.09,116.08,5.36,9.97,NA
1879.1,4.68,0.20,0.37,8.94,4.07,121.89,5.12,9.59,NA
1879.11,4.93,0.20,0.37,9.42,4.05,121.91,4.90,9.25,NA
1879.12,4.92,0.20,0.38,9.70,4.04,118.09,4.80,9.12,NA
1880.01,5.11,0.21,0.39,9.99,4.02,119.14,4.78,9.07,NA
1880.02,5.20,0.21,0.40,9.99,3.99,121.24,4.90,9.29,NA
1880.03,5.30,0.22,0.41,10.09,3.97,122.41,4.97,9.41,NA
1880.04,5.18,0.22,0.42,9.70,3.94,124.33,5.28,10.00,NA
1880.05,4.77,0.23,0.43,9.42,3.91,117.96,5.56,10.53,NA
1880.06,4.79,0.23,0.44,9.23,3.89,120.89,5.80,10.98,NA
1880.07,5.01,0.24,0.44,9.23,3.86,126.45,5.93,11.21,NA
1880.08,5.19,0.24,0.45,9.23,3.83,130.99,6.06,11.44,NA
1880.09,5.18,0.25,0.46,9.32,3.81,129.40,6.12,11.55,NA
1880.1,5.33,0.25,0.47,9.32,3.78,133.15,6.25,11.78,NA
1880.11,5.61,0.26,0.48,9.42,3.75,138.73,6.31,11.89,NA
1880.12,5.84,0.26,0.49,9.51,3.73,142.97,6.37,12.00,NA
1881.01,6.19,0.27,0.49,9.42,3.70,153.07,6.55,12.01,18.47
1881.02,6.17,0.27,0.48,9.51,3.69,151.05,6.61,11.79,18.15
1881.03,6.24,0.28,0.48,9.51,3.69,152.76,6.73,11.69,18.27
1881.04,6.22,0.28,0.47,9.61,3.68,150.77,6.79,11.47,17.95
1881.05,6.50,0.29,0.47,9.51,3.67,159.13,6.98,11.49,18.87
1881.06,6.58,0.29,0.47,9.51,3.67,161.09,7.10,11.38,19.03
1881.07,6.35,0.30,0.46,9.61,3.66,153.92,7.15,11.17,18.12
1881.08,6.20,0.30,0.46,9.80,3.65,147.36,7.13,10.85,17.29
1881.09,6.25,0.31,0.45,10.18,3.65,143.00,6.98,10.35,16.72
1881.1,6.15,0.31,0.45,10.28,3.64,139.41,7.03,10.16,16.26
1881.11,6.19,0.32,0.44,10.18,3.63,141.63,7.21,10.16,16.48
1881.12,6.01,0.32,0.44,10.18,3.63,137.51,7.32,10.07,15.96
1882.01,5.92,0.32,0.44,10.18,3.62,135.45,7.32,10.05,15.68
1882.02,5.79,0.32,0.44,10.28,3.62,131.25,7.25,9.94,15.15
1882.03,5.78,0.32,0.44,10.28,3.62,131.02,7.25,9.92,15.09
1882.04,5.78,0.32,0.44,10.37,3.62,129.82,7.19,9.81,14.92
1882.05,5.71,0.32,0.44,10.47,3.62,127.08,7.12,9.70,14.57
1882.06,5.68,0.32,0.44,10.56,3.62,125.27,7.06,9.59,14.33
1882.07,6.00,0.32,0.43,10.47,3.63,133.53,7.12,9.66,15.24
1882.08,6.18,0.32,0.43,10.56,3.63,136.30,7.06,9.56,15.53
1882.09,6.24,0.32,0.43,10.28,3.63,141.45,7.25,9.80,16.08
1882.1,6.07,0.32,0.43,10.18,3.63,138.88,7.32,9.88,15.76
1882.11,5.81,0.32,0.43,10.09,3.63,134.19,7.39,9.95,15.19
1882.12,5.84,0.32,0.43,9.99,3.63,136.16,7.46,10.03,15.38
1883.01,5.81,0.32,0.43,9.99,3.63,135.46,7.48,9.97,15.27
1883.02,5.68,0.32,0.43,10.09,3.63,131.18,7.43,9.82,14.76
1883.03,5.75,0.32,0.42,9.99,3.63,134.06,7.52,9.85,15.05
1883.04,5.87,0.32,0.42,9.90,3.63,138.18,7.61,9.89,15.48
1883.05,5.77,0.32,0.42,9.80,3.63,137.14,7.71,9.92,15.34
1883.06,5.82,0.33,0.42,9.51,3.63,142.48,7.96,10.16,15.90
1883.07,5.73,0.33,0.41,9.32,3.63,143.14,8.14,10.30,15.95
1883.08,5.47,0.33,0.41,9.32,3.62,136.65,8.16,10.24,15.20
1883.09,5.53,0.33,0.41,9.23,3.62,139.57,8.27,10.28,15.49
1883.1,5.38,0.33,0.41,9.23,3.62,135.78,8.29,10.22,15.05
1883.11,5.46,0.33,0.40,9.13,3.62,139.24,8.40,10.26,15.41
1883.12,5.34,0.33,0.40,9.23,3.62,134.77,8.33,10.10,14.90
1884.01,5.18,0.33,0.39,9.23,3.62,130.74,8.29,9.91,14.43
1884.02,5.32,0.33,0.39,9.23,3.61,134.27,8.25,9.72,14.81
1884.03,5.30,0.33,0.38,9.23,3.60,133.76,8.20,9.53,14.74
1884.04,5.06,0.32,0.37,9.04,3.60,130.40,8.33,9.53,14.35
1884.05,4.65,0.32,0.36,8.85,3.59,122.41,8.47,9.54,13.47
1884.06,4.46,0.32,0.36,8.85,3.58,117.41,8.42,9.35,12.91
1884.07,4.46,0.32,0.35,8.75,3.57,118.68,8.47,9.25,13.04
1884.08,4.74,0.32,0.34,8.75,3.56,126.13,8.43,9.05,13.86
1884.09,4.59,0.32,0.33,8.66,3.55,123.48,8.47,8.95,13.57
1884.1,4.44,0.31,0.33,8.56,3.55,120.77,8.52,8.84,13.27
1884.11,4.35,0.31,0.32,8.37,3.54,121.02,8.67,8.83,13.30
1884.12,4.34,0.31,0.31,8.28,3.53,122.13,8.72,8.72,13.43
1885.01,4.24,0.30,0.31,8.28,3.52,119.31,8.56,8.63,13.13
1885.02,4.37,0.30,0.30,8.37,3.51,121.57,8.30,8.44,13.38
1885.03,4.38,0.29,0.30,8.18,3.50,124.68,8.33,8.54,13.73
1885.04,4.37,0.29,0.30,8.28,3.48,122.97,8.07,8.35,13.55
1885.05,4.32,0.28,0.29,8.09,3.47,124.42,8.09,8.45,13.71
1885.06,4.30,0.28,0.29,7.90,3.46,126.83,8.11,8.55,13.98
1885.07,4.46,0.27,0.29,7.99,3.45,129.98,7.85,8.36,14.33
1885.08,4.71,0.26,0.28,7.99,3.43,137.27,7.67,8.26,15.13
1885.09,4.65,0.26,0.28,7.90,3.42,137.15,7.60,8.26,15.12
1885.1,4.92,0.25,0.28,7.90,3.41,145.12,7.42,8.16,15.99
1885.11,5.24,0.25,0.27,7.99,3.40,152.72,7.16,7.97,16.82
1885.12,5.20,0.24,0.27,8.18,3.38,148.03,6.83,7.69,16.30
1886.01,5.20,0.24,0.28,7.99,3.37,151.55,6.95,8.01,16.69
1886.02,5.30,0.24,0.28,7.99,3.38,154.47,6.90,8.16,17.01
1886.03,5.19,0.24,0.29,7.90,3.40,153.08,6.93,8.41,16.84
1886.04,5.12,0.23,0.29,7.80,3.41,152.86,6.97,8.66,16.80
1886.05,5.02,0.23,0.30,7.61,3.42,153.62,7.09,9.03,16.86
1886.06,5.25,0.23,0.30,7.52,3.43,162.69,7.13,9.30,17.83
1886.07,5.33,0.23,0.31,7.61,3.45,163.11,6.99,9.33,17.85
1886.08,5.37,0.23,0.31,7.71,3.46,162.30,6.85,9.37,17.72
1886.09,5.51,0.23,0.32,7.71,3.47,166.53,6.80,9.52,18.15
1886.1,5.65,0.22,0.32,7.71,3.48,170.76,6.75,9.67,18.56
1886.11,5.79,0.22,0.33,7.71,3.50,175.00,6.70,9.82,18.97
1886.12,5.64,0.22,0.33,7.80,3.51,168.38,6.57,9.85,18.19
1887.01,5.58,0.22,0.33,7.99,3.52,162.63,6.48,9.69,17.51
1887.02,5.54,0.23,0.34,8.09,3.53,159.56,6.48,9.65,17.13
1887.03,5.67,0.23,0.34,8.09,3.55,163.30,6.55,9.72,17.47
1887.04,5.80,0.23,0.34,8.09,3.56,167.05,6.62,9.79,17.82
1887.05,5.90,0.23,0.34,8.09,3.57,169.93,6.70,9.86,18.08
1887.06,5.73,0.24,0.35,7.99,3.58,167.00,6.85,10.05,17.71
1887.07,5.59,0.24,0.35,7.90,3.60,164.88,7.01,10.25,17.43
1887.08,5.45,0.24,0.35,7.99,3.61,158.84,6.99,10.20,16.74
1887.09,5.38,0.24,0.35,7.90,3.62,158.69,7.15,10.40,16.68
1887.1,5.20,0.25,0.36,7.99,3.63,151.55,7.14,10.35,15.88
1887.11,5.30,0.25,0.36,8.09,3.65,152.65,7.13,10.30,15.95
1887.12,5.27,0.25,0.36,8.28,3.66,148.29,7.03,10.13,15.46
1888.01,5.31,0.25,0.35,8.37,3.67,147.72,6.91,9.78,15.36
1888.02,5.28,0.25,0.34,8.28,3.65,148.58,6.94,9.66,15.42
1888.03,5.08,0.25,0.34,8.28,3.63,142.95,6.89,9.43,14.81
1888.04,5.10,0.24,0.33,8.18,3.62,145.18,6.93,9.30,15.02
1888.05,5.17,0.24,0.32,8.09,3.60,148.90,6.96,9.17,15.39
1888.06,5.01,0.24,0.31,7.99,3.58,146.01,6.99,9.03,15.08
1888.07,5.14,0.24,0.30,8.09,3.56,148.04,6.86,8.69,15.28
1888.08,5.25,0.24,0.29,8.09,3.54,151.21,6.82,8.45,15.60
1888.09,5.38,0.24,0.29,8.09,3.52,154.95,6.77,8.21,15.99
1888.1,5.35,0.23,0.28,8.18,3.51,152.30,6.64,7.88,15.72
1888.11,5.24,0.23,0.27,8.28,3.49,147.45,6.52,7.55,15.22
1888.12,5.14,0.23,0.26,8.28,3.47,144.64,6.47,7.32,14.95
1889.01,5.24,0.23,0.26,7.99,3.45,152.72,6.68,7.67,15.80
1889.02,5.30,0.23,0.27,7.90,3.45,156.33,6.73,7.87,16.19
1889.03,5.19,0.23,0.27,7.80,3.45,154.95,6.79,8.06,16.07
1889.04,5.18,0.23,0.27,7.80,3.44,154.65,6.77,8.16,16.05
1889.05,5.32,0.23,0.28,7.61,3.44,162.80,6.91,8.47,16.92
1889.06,5.41,0.23,0.28,7.61,3.44,165.55,6.89,8.57,17.22
1889.07,5.30,0.22,0.28,7.61,3.44,162.19,6.86,8.67,16.89
1889.08,5.37,0.22,0.29,7.61,3.43,164.33,6.83,8.77,17.13
1889.09,5.50,0.22,0.29,7.71,3.43,166.23,6.72,8.76,17.35
1889.1,5.40,0.22,0.29,7.71,3.43,163.21,6.70,8.86,17.05
1889.11,5.35,0.22,0.30,7.71,3.43,161.70,6.67,8.97,16.91
1889.12,5.32,0.22,0.30,7.80,3.42,158.83,6.57,8.96,16.61
1890.01,5.38,0.22,0.30,7.61,3.42,164.64,6.73,9.16,17.22
1890.02,5.32,0.22,0.30,7.61,3.44,162.80,6.73,9.13,17.03
1890.03,5.28,0.22,0.30,7.61,3.45,161.58,6.73,9.10,16.90
1890.04,5.39,0.22,0.30,7.61,3.47,164.94,6.73,9.08,17.26
1890.05,5.62,0.22,0.30,7.71,3.49,169.86,6.65,8.94,17.79
1890.06,5.58,0.22,0.30,7.71,3.50,168.65,6.65,8.92,17.68
1890.07,5.54,0.22,0.29,7.71,3.52,167.44,6.65,8.89,17.59
1890.08,5.41,0.22,0.29,7.99,3.54,157.67,6.41,8.55,16.60
1890.09,5.32,0.22,0.29,8.09,3.55,153.22,6.34,8.42,16.17
1890.1,5.08,0.22,0.29,8.09,3.57,146.31,6.34,8.40,15.48
1890.11,4.71,0.22,0.29,7.90,3.59,138.92,6.49,8.58,14.75
1890.12,4.60,0.22,0.29,7.90,3.60,135.68,6.49,8.55,14.44
1891.01,4.84,0.22,0.29,7.80,3.62,144.50,6.57,8.78,15.43
1891.02,4.90,0.22,0.30,7.90,3.62,144.53,6.49,8.80,15.48
1891.03,4.81,0.22,0.30,7.99,3.62,140.18,6.41,8.82,15.05
1891.04,4.97,0.22,0.31,8.09,3.62,143.14,6.34,8.83,15.41
1891.05,4.95,0.22,0.31,7.99,3.61,144.26,6.41,9.06,15.57
1891.06,4.85,0.22,0.32,7.80,3.61,144.80,6.57,9.40,15.66
1891.07,4.77,0.22,0.32,7.71,3.61,144.17,6.65,9.65,15.62
1891.08,4.93,0.22,0.32,7.71,3.61,149.00,6.65,9.77,16.16
1891.09,5.33,0.22,0.33,7.61,3.61,163.11,6.73,10.02,17.71
1891.1,5.33,0.22,0.33,7.61,3.61,163.11,6.73,10.15,17.72
1891.11,5.25,0.22,0.34,7.52,3.60,162.69,6.82,10.41,17.67
1891.12,5.41,0.22,0.34,7.52,3.60,167.65,6.82,10.54,18.21
1892.01,5.51,0.22,0.34,7.33,3.60,175.18,7.05,10.89,19.02
1892.02,5.52,0.22,0.35,7.33,3.61,175.50,7.10,10.97,19.04
1892.03,5.58,0.23,0.35,7.14,3.63,182.14,7.34,11.34,19.74
1892.04,5.57,0.23,0.35,7.04,3.64,184.27,7.50,11.58,19.94
1892.05,5.57,0.23,0.35,7.04,3.65,184.27,7.55,11.66,19.91
1892.06,5.54,0.23,0.36,7.04,3.66,183.28,7.61,11.74,19.77
1892.07,5.54,0.23,0.36,7.23,3.68,178.46,7.46,11.52,19.21
1892.08,5.62,0.23,0.36,7.33,3.69,178.68,7.42,11.45,19.20
1892.09,5.48,0.24,0.36,7.33,3.70,174.23,7.47,11.53,18.69
1892.1,5.59,0.24,0.37,7.33,3.71,177.73,7.53,11.60,19.04
1892.11,5.57,0.24,0.37,7.52,3.73,172.61,7.38,11.39,18.46
1892.12,5.51,0.24,0.37,7.61,3.74,168.62,7.34,11.32,18.01
1893.01,5.61,0.24,0.36,7.90,3.75,165.47,7.10,10.64,17.66
1893.02,5.51,0.24,0.35,7.99,3.75,160.59,7.04,10.25,17.13
1893.03,5.31,0.24,0.34,7.80,3.74,158.53,7.24,10.23,16.90
1893.04,5.31,0.24,0.33,7.71,3.74,160.49,7.35,10.07,17.10
1893.05,4.84,0.24,0.32,7.61,3.73,148.11,7.47,9.92,15.78
1893.06,4.61,0.25,0.32,7.42,3.73,144.69,7.69,9.89,15.42
1893.07,4.18,0.25,0.31,7.23,3.73,134.65,7.92,9.85,14.35
1893.08,4.08,0.25,0.30,6.95,3.72,136.83,8.27,9.95,14.59
1893.09,4.37,0.25,0.29,7.23,3.72,140.77,7.97,9.26,15.01
1893.1,4.50,0.25,0.28,7.33,3.71,143.07,7.89,8.85,15.27
1893.11,4.57,0.25,0.27,7.14,3.71,149.17,8.13,8.79,15.94
1893.12,4.41,0.25,0.26,7.04,3.70,145.90,8.27,8.60,15.61
1894.01,4.32,0.25,0.25,6.85,3.70,146.89,8.39,8.56,15.74
1894.02,4.38,0.24,0.24,6.76,3.68,151.03,8.39,8.39,16.20
1894.03,4.51,0.24,0.24,6.57,3.66,160.02,8.52,8.34,17.19
1894.04,4.57,0.24,0.23,6.57,3.64,162.14,8.40,8.04,17.43
1894.05,4.40,0.23,0.22,6.57,3.62,156.11,8.28,7.75,16.81
1894.06,4.34,0.23,0.21,6.57,3.60,153.98,8.16,7.45,16.61
1894.07,4.25,0.23,0.20,6.57,3.58,150.79,8.04,7.16,16.29
1894.08,4.41,0.22,0.19,6.76,3.56,152.06,7.70,6.67,16.46
1894.09,4.48,0.22,0.19,6.85,3.54,152.33,7.48,6.29,16.52
1894.1,4.34,0.22,0.18,6.66,3.52,151.78,7.58,6.18,16.50
1894.11,4.34,0.21,0.17,6.66,3.50,151.78,7.46,5.89,16.54
1894.12,4.30,0.21,0.16,6.57,3.48,152.56,7.45,5.68,16.67
1895.01,4.25,0.21,0.17,6.57,3.46,150.79,7.39,5.94,16.52
1895.02,4.19,0.21,0.18,6.57,3.47,148.66,7.33,6.21,16.33
1895.03,4.19,0.21,0.18,6.57,3.48,148.66,7.27,6.48,16.36
1895.04,4.37,0.20,0.19,6.85,3.50,148.59,6.91,6.46,16.39
1895.05,4.61,0.20,0.20,6.95,3.51,154.60,6.76,6.62,17.08
1895.06,4.70,0.20,0.21,7.04,3.52,155.49,6.62,6.78,17.21
1895.07,4.72,0.20,0.21,6.95,3.53,158.29,6.65,7.13,17.55
1895.08,4.79,0.20,0.22,6.85,3.54,162.87,6.69,7.48,18.07
1895.09,4.82,0.20,0.23,6.85,3.55,163.89,6.63,7.74,18.20
1895.1,4.75,0.19,0.24,6.85,3.57,161.51,6.57,7.99,17.94
1895.11,4.59,0.19,0.24,6.85,3.58,156.07,6.52,8.25,17.34
1895.12,4.32,0.19,0.25,6.76,3.59,148.96,6.55,8.62,16.55
1896.01,4.27,0.19,0.25,6.66,3.60,149.34,6.62,8.63,16.58
1896.02,4.45,0.19,0.24,6.57,3.58,157.89,6.68,8.63,17.52
1896.03,4.38,0.19,0.24,6.57,3.57,155.40,6.65,8.52,17.23
1896.04,4.42,0.19,0.24,6.47,3.55,159.13,6.72,8.52,17.64
1896.05,4.40,0.19,0.23,6.37,3.53,160.77,6.79,8.52,17.83
1896.06,4.32,0.19,0.23,6.28,3.52,160.24,6.86,8.53,17.78
1896.07,4.04,0.18,0.23,6.28,3.50,149.86,6.83,8.41,16.64
1896.08,3.81,0.18,0.22,6.28,3.48,141.32,6.80,8.28,15.70
1896.09,4.01,0.18,0.22,6.28,3.47,148.74,6.77,8.16,16.54
1896.1,4.10,0.18,0.22,6.47,3.45,147.61,6.54,7.80,16.44
1896.11,4.38,0.18,0.21,6.66,3.43,153.18,6.32,7.46,17.09
1896.12,4.22,0.18,0.21,6.66,3.42,147.59,6.30,7.34,16.50
1897.01,4.22,0.18,0.22,6.47,3.40,151.93,6.48,7.86,17.03
1897.02,4.18,0.18,0.23,6.47,3.40,150.49,6.48,8.16,16.89
1897.03,4.19,0.18,0.24,6.47,3.39,150.85,6.48,8.46,16.96
1897.04,4.06,0.18,0.24,6.37,3.39,148.35,6.58,8.89,16.70
1897.05,4.08,0.18,0.25,6.28,3.38,151.34,6.68,9.34,17.05
1897.06,4.27,0.18,0.26,6.28,3.38,158.39,6.68,9.64,17.85
1897.07,4.46,0.18,0.27,6.28,3.38,165.43,6.68,9.95,18.65
1897.08,4.75,0.18,0.28,6.57,3.37,168.53,6.39,9.82,19.01
1897.09,4.98,0.18,0.29,6.76,3.37,171.71,6.21,9.83,19.37
1897.1,4.82,0.18,0.29,6.66,3.36,168.57,6.30,10.26,19.03
1897.11,4.65,0.18,0.30,6.66,3.36,162.63,6.30,10.55,18.36
1897.12,4.75,0.18,0.31,6.66,3.35,166.12,6.30,10.84,18.75
1898.01,4.88,0.18,0.31,6.66,3.35,170.67,6.35,10.96,19.25
1898.02,4.87,0.18,0.32,6.76,3.33,167.92,6.32,10.92,18.92
1898.03,4.65,0.19,0.32,6.76,3.31,160.34,6.38,11.03,18.04
1898.04,4.57,0.19,0.32,6.76,3.29,157.58,6.44,11.15,17.71
1898.05,4.87,0.19,0.33,7.23,3.27,156.87,6.07,10.52,17.60
1898.06,5.06,0.19,0.33,6.76,3.25,174.47,6.55,11.38,19.54
1898.07,5.08,0.19,0.33,6.66,3.23,177.66,6.70,11.66,19.86
1898.08,5.27,0.19,0.34,6.66,3.20,184.31,6.76,11.78,20.54
1898.09,5.26,0.20,0.34,6.66,3.18,183.96,6.82,11.89,20.44
1898.1,5.15,0.20,0.34,6.66,3.16,180.11,6.88,12.01,19.95
1898.11,5.32,0.20,0.35,6.66,3.14,186.06,6.94,12.13,20.53
1898.12,5.65,0.20,0.35,6.76,3.12,194.82,6.90,12.07,21.40
1899.01,6.08,0.20,0.36,6.76,3.10,209.64,6.92,12.44,22.93
1899.02,6.31,0.20,0.37,6.95,3.10,211.61,6.76,12.47,23.05
1899.03,6.40,0.20,0.38,6.95,3.11,214.63,6.79,12.83,23.28
1899.04,6.48,0.20,0.39,7.04,3.11,214.38,6.73,13.01,23.15
1899.05,6.21,0.20,0.40,7.04,3.12,205.44,6.76,13.37,22.09
1899.06,6.07,0.21,0.42,7.14,3.12,198.14,6.69,13.55,21.21
1899.07,6.28,0.21,0.43,7.23,3.13,202.29,6.63,13.72,21.56
